 ,Area,X,Y,Slice
21410,473.076,4546.226,2535.596,15
21411,151.401,476.091,2531.927,15
21412,163.850,1853.626,2533.405,15
21413,129.714,4635.837,2533.719,15
21414,361.434,2778.842,2543.702,15
21415,208.828,4505.822,2541.812,15
21416,2698.303,4458.714,2564.649,15
21417,882.300,5640.417,2554.180,15
21418,1104.380,4853.118,2555.859,15
21419,1376.259,5591.038,2563.953,15
21420,219.671,518.788,2549.190,15
21421,566.246,2732.339,2554.177,15
21422,3571.767,5424.213,2579.708,15
21423,952.578,2431.270,2565.587,15
21424,514.039,6161.217,2558.935,15
21425,362.638,4600.676,2565.619,15
21426,685.117,4527.158,2570.236,15
21427,629.698,5025.090,2569.586,15
21428,617.650,326.592,2574.368,15
21429,331.314,77.350,2575.620,15
21430,51.404,1766.793,2570.342,15
21431,172.685,1969.204,2574.388,15
21432,1067.835,2602.353,2591.817,15
21433,463.037,1796.914,2579.811,15
21434,800.375,365.154,2594.922,15
21435,1606.372,2023.586,2608.505,15
21436,1241.725,5494.560,2592.852,15
21437,900.371,2477.645,2603.473,15
21438,1227.268,4048.942,2600.686,15
21439,555.403,4486.575,2592.382,15
21440,354.205,2330.816,2594.713,15
21441,64.255,1743.869,2593.425,15
21442,263.445,1820.288,2599.625,15
21443,234.932,488.998,2603.314,15
21444,332.519,2779.087,2606.369,15
21445,1254.978,2529.345,2619.180,15
21446,361.835,4558.075,2613.528,15
21447,409.223,1876.730,2617.854,15
21448,365.450,4526.407,2620.305,15
21449,2288.276,4455.878,2631.939,15
21450,1124.862,4595.700,2626.326,15
21451,1967.002,5524.665,2640.609,15
21452,2076.235,48.414,2643.179,15
21453,670.259,5451.064,2633.284,15
21454,77.106,1756.020,2628.010,15
21455,305.612,1799.907,2631.110,15
21456,632.509,4333.514,2642.769,15
21457,145.377,4370.125,2632.826,15
21458,187.544,1211.529,2637.787,15
21459,1145.343,1882.764,2649.314,15
21460,153.408,2748.658,2638.033,15
21461,81.122,2590.976,2636.863,15
21462,478.699,1769.926,2662.567,15
21463,550.985,4515.630,2648.561,15
21464,364.646,4643.930,2646.899,15
21465,353.402,4358.100,2658.509,15
21466,290.753,2096.233,2659.238,15
21467,4663.296,4552.045,2705.372,15
21468,348.984,2926.404,2673.854,15
21469,608.012,1944.835,2681.407,15
21470,1195.944,4060.430,2688.977,15
21471,283.525,2492.559,2684.354,15
21472,254.208,4507.289,2683.262,15
21473,233.325,2030.803,2685.301,15
21474,171.882,1909.500,2684.680,15
21475,313.242,2129.954,2690.545,15
21476,330.913,4294.163,2692.587,15
21477,567.852,2580.137,2696.119,15
21478,312.841,2453.489,2696.579,15
21479,187.544,2735.049,2697.867,15
21480,489.542,4409.947,2712.900,15
21481,548.174,4211.635,2713.291,15
21482,493.558,4468.266,2713.045,15
21483,363.843,16.166,2713.334,15
21484,265.051,1947.396,2714.477,15
21485,150.196,1908.466,2716.332,15
21486,277.902,2020.331,2719.462,15
21487,1874.234,2704.203,2746.765,15
21488,260.232,2132.391,2721.950,15
21489,389.947,2655.834,2730.047,15
21490,114.454,4.466,2734.624,15
21491,264.248,1948.912,2740.532,15
21492,449.784,4615.103,2739.062,15
21493,289.147,2502.917,2739.604,15
21494,266.256,2558.996,2748.086,15
21495,217.262,1913.811,2748.303,15
21496,606.004,4440.820,2756.321,15
21497,374.686,1658.039,2773.599,15
21498,418.460,4588.210,2779.120,15
21499,408.018,2615.303,2787.339,15
21500,437.335,2665.472,2787.519,15
21501,242.562,2737.204,2785.157,15
21502,778.287,6161.621,2796.846,15
21503,222.081,2438.843,2800.327,15
21504,346.976,2576.378,2804.188,15
21505,1164.619,2457.062,2830.659,15
21506,490.746,2776.674,2817.668,15
21507,3466.550,2549.556,2847.762,15
21508,149.794,460.403,2825.706,15
21509,433.319,2808.584,2840.783,15
21510,488.337,6170.459,2881.193,15
21511,2993.875,2385.023,2881.467,15
21512,624.477,2608.745,2869.949,15
21513,1340.517,5671.740,2880.399,15
21514,723.269,2732.136,2876.829,15
21515,446.973,2685.572,2880.850,15
21516,316.455,2651.306,2889.947,15
21517,144.975,983.933,2890.918,15
21518,1514.407,2517.517,2916.347,15
21519,1839.697,2774.430,2918.582,15
21520,219.270,2680.245,2909.127,15
21521,240.554,2582.667,2908.285,15
21522,497.975,2620.694,2917.868,15
21523,740.939,2444.231,2925.338,15
21524,527.693,2659.395,2928.390,15
21525,4054.883,2535.226,2969.934,15
21526,1977.443,2411.300,2963.995,15
21527,318.865,2690.899,2969.029,15
21528,549.781,922.989,2973.975,15
21529,51.404,882.129,2964.195,15
21530,325.290,4098.396,2971.402,15
21531,269.067,861.675,2973.779,15
21532,261.035,886.918,2978.157,15
21533,486.329,2669.573,2983.622,15
21534,377.096,961.847,2991.498,15
21535,92.366,23.354,2984.796,15
21536,535.725,4111.964,2994.974,15
21537,511.629,2681.297,3009.229,15
21538,1939.292,2449.468,3024.046,15
21539,518.055,2729.971,3019.568,15
21540,528.898,2580.795,3022.590,15
21541,311.234,2650.645,3019.331,15
21542,161.440,991.172,3026.175,15
21543,812.422,909.865,3039.453,15
21544,171.480,970.457,3029.797,15
21545,1138.516,4962.921,3043.740,15
21546,322.881,951.638,3040.298,15
21547,308.423,4095.536,3042.568,15
21548,654.195,3997.995,3051.903,15
21549,244.972,2529.624,3051.683,15
21550,361.434,995.494,3056.697,15
21551,308.423,4709.759,3062.104,15
21552,99.193,1049.957,3061.856,15
21553,259.027,971.913,3087.085,15
21554,86.744,1670.856,3084.918,15
21555,51.404,2539.924,3079.848,15
21556,324.889,818.740,3112.760,15
21557,197.584,989.725,3113.216,15
21558,726.482,903.423,3122.370,15
21559,207.222,852.751,3149.468,15
21560,67.468,421.767,3148.319,15
21561,232.522,879.765,3151.560,15
21562,304.809,1571.159,3158.517,15
21563,391.553,1639.431,3158.305,15
21564,99.595,2026.176,3187.620,15
21565,53.010,2007.033,3184.079,15
21566,349.787,1721.852,3218.402,15
21567,250.996,3147.717,3218.069,15
21568,1193.936,3922.283,3280.255,15
21569,745.356,6030.025,3283.991,15
21570,95.981,1887.351,3284.035,15
21571,96.382,3337.051,3293.937,15
21572,759.814,4095.584,3316.207,15
21573,1095.947,470.862,3373.420,15
21574,689.133,4125.340,3373.536,15
21575,314.046,1702.244,3381.172,15
21576,214.852,2930.501,3381.147,15
21577,503.597,379.662,3392.715,15
21578,154.212,4158.851,3389.945,15
21579,90.760,340.652,3388.722,15
21580,62.247,741.484,3389.818,15
21581,1191.928,560.536,3422.746,15
21582,42684.504,1657.584,3605.278,15
21583,237.743,3062.036,3404.978,15
21584,2031.658,2962.625,3421.845,15
21585,430.909,422.276,3421.133,15
21586,330.913,450.901,3418.103,15
21587,5358.052,1775.345,3515.349,15
21588,1075.466,4119.408,3432.313,15
21589,190.355,317.408,3438.785,15
21590,316.455,512.417,3441.846,15
21591,833.707,3015.377,3452.810,15
21592,229.310,2921.600,3451.090,15
21593,416.853,370.384,3459.326,15
21594,417.657,333.351,3459.020,15
21595,2782.637,1829.736,3494.387,15
21596,228.908,401.282,3459.898,15
21597,229.310,427.603,3462.539,15
21598,857.802,4063.222,3477.241,15
21599,380.308,2831.536,3474.042,15
21600,5760.047,3155.236,3551.529,15
21601,327.298,3072.328,3482.406,15
21602,51.404,1850.444,3480.355,15
21603,4854.053,2888.509,3522.820,15
21604,233.325,325.373,3496.420,15
21605,284.729,386.698,3500.532,15
21606,208.025,353.892,3499.578,15
21607,154.212,571.834,3512.463,15
21608,245.775,3093.970,3505.354,15
21609,458.217,4043.147,3509.133,15
21610,568.656,446.155,3520.453,15
21611,254.208,1738.317,3522.866,15
21612,368.662,370.633,3531.601,15
21613,610.421,496.618,3534.468,15
21614,704.796,543.341,3539.338,15
21615,5580.133,1848.471,3586.122,15
21616,383.923,3928.724,3533.865,15
21617,139.754,1471.341,3532.676,15
21618,246.578,1574.253,3538.478,15
21619,542.150,3230.629,3544.759,15
21620,355.410,4001.558,3540.824,15
21621,220.876,3028.485,3541.671,15
21622,367.056,624.304,3549.822,15
21623,433.720,2981.327,3551.918,15
21624,77.106,3199.831,3547.951,15
21625,325.290,3050.448,3562.192,15
21626,836.116,4073.316,3577.313,15
21627,489.140,3205.377,3570.874,15
21628,823.265,4746.071,3575.587,15
21629,679.094,2934.372,3586.751,15
21630,335.330,2886.025,3587.381,15
21631,713.229,2983.253,3596.435,15
21632,3286.235,1612.881,3631.741,15
21633,210.435,3038.526,3591.541,15
21634,1077.875,4045.644,3611.822,15
21635,530.103,4314.059,3599.170,15
21636,135.738,3207.571,3603.603,15
21637,617.650,4637.281,3615.330,15
21638,518.055,3044.379,3616.818,15
21639,2578.226,2944.899,3663.004,15
21640,553.797,2972.706,3635.014,15
21641,178.709,3006.026,3628.431,15
21642,457.013,4217.872,3634.391,15
21643,1439.710,3200.868,3674.686,15
21644,247.381,4143.236,3650.021,15
21645,395.167,5009.428,3652.274,15
21646,344.567,3139.415,3663.496,15
21647,390.750,4162.765,3664.866,15
21648,672.266,3058.331,3671.055,15
21649,1251.765,1784.155,3689.666,15
21650,908.001,4019.071,3695.865,15
21651,1519.226,3049.636,3714.041,15
21652,624.075,3104.163,3712.691,15
21653,219.671,4098.914,3708.686,15
21654,1165.824,5005.100,3720.325,15
21655,339.748,4126.512,3725.522,15
21656,736.120,3799.590,3728.976,15
21657,255.815,4752.903,3731.560,15
21658,1658.579,4683.202,3741.004,15
21659,219.270,3919.631,3744.171,15
21660,1128.074,3717.237,3759.765,15
21661,488.739,3851.548,3762.074,15
21662,510.425,4630.330,3770.470,15
21663,1077.072,4120.960,3785.225,15
21664,271.477,2030.724,3785.935,15
21665,527.291,3801.443,3789.727,15
21666,273.083,1237.803,3800.224,15
21667,977.477,3968.218,3810.268,15
21668,520.464,4718.201,3808.534,15
21669,589.137,4682.071,3811.625,15
21670,427.696,3826.535,3810.458,15
21671,320.471,3875.009,3809.516,15
21672,90.760,3678.208,3812.895,15
21673,51.404,4309.252,3809.886,15
21674,1315.217,3772.890,3835.065,15
21675,389.143,3831.731,3840.095,15
21676,573.073,4142.676,3841.736,15
21677,315.652,3679.384,3841.433,15
21678,248.184,4690.202,3850.901,15
21679,373.481,3922.719,3856.441,15
21680,221.278,20.437,3858.559,15
21681,257.421,4648.893,3859.976,15
21682,268.264,4055.051,3864.843,15
21683,790.335,4800.295,3872.774,15
21684,699.976,4846.729,3877.912,15
21685,624.879,4670.080,3880.670,15
21686,584.719,3882.975,3883.552,15
21687,695.960,3791.118,3903.064,15
21688,210.836,3922.608,3887.855,15
21689,1964.592,4008.111,3912.342,15
21690,142.164,3901.413,3899.193,15
21691,264.248,3844.618,3903.292,15
21692,197.584,4164.500,3911.227,15
21693,497.975,5058.539,3919.946,15
21694,401.593,3695.330,3915.138,15
21695,692.346,3931.037,3927.800,15
21696,355.410,3758.641,3919.628,15
21697,290.352,3865.634,3919.049,15
21698,1221.646,4089.363,3954.722,15
21699,455.808,4652.907,3943.797,15
21700,463.037,4702.069,3944.600,15
21701,969.044,3806.586,3960.331,15
21702,218.868,2051.744,3973.424,15
21703,260.634,2108.420,3977.182,15
21704,389.545,3908.956,3997.642,15
21705,96.382,464.227,3993.758,15
21706,237.341,2566.015,4021.520,15
21707,509.220,4590.638,4026.470,15
21708,409.223,3994.732,4028.729,15
21709,965.831,4620.852,4040.675,15
21710,311.234,1042.670,4037.717,15
21711,918.443,3943.216,4047.950,15
21712,691.141,4535.863,4049.672,15
21713,442.555,4053.352,4055.040,15
21714,286.737,1057.690,4052.273,15
21715,3322.378,1110.748,4080.018,15
21716,261.839,1888.629,4056.221,15
21717,222.884,1002.172,4063.577,15
21718,227.302,4017.884,4062.731,15
21719,515.645,4656.312,4071.213,15
21720,414.042,4570.692,4078.088,15
21721,217.663,2514.461,4077.845,15
21722,6163.647,982.906,4252.798,15
21723,422.476,1209.855,4087.890,15
21724,278.304,2552.105,4096.018,15
21725,367.457,4590.168,4109.007,15
21726,154.212,1187.787,4111.487,15
21727,278.705,2630.178,4110.807,15
21728,586.727,2584.217,4124.164,15
21729,356.614,4533.030,4126.352,15
21730,491.148,2543.690,4132.566,15
21731,1267.427,1126.111,4142.487,15
21732,244.570,1848.891,4133.537,15
21733,409.223,3013.201,4138.505,15
21734,1393.126,4604.483,4153.227,15
21735,369.867,1021.434,4147.868,15
21736,579.900,4461.319,4147.799,15
21737,628.493,1079.059,4157.405,15
21738,134.534,1245.415,4150.291,15
21739,511.629,2567.859,4168.050,15
21740,242.964,2966.247,4160.734,15
21741,1540.912,1175.638,4184.566,15
21742,398.380,1008.590,4176.170,15
21743,1765.402,1127.312,4195.274,15
21744,1116.428,2601.140,4190.256,15
21745,467.454,4486.851,4180.401,15
21746,423.680,1254.810,4192.249,15
21747,424.484,3966.815,4186.334,15
21748,393.561,1226.487,4194.212,15
21749,410.428,4605.272,4195.369,15
21750,51.404,4420.786,4190.114,15
21751,377.497,4444.497,4204.700,15
21752,377.096,3971.535,4213.839,15
21753,381.915,4487.699,4216.289,15
21754,200.395,969.496,4213.327,15
21755,141.361,607.425,4222.390,15
21756,2374.217,3066.397,4247.046,15
21757,238.145,1096.138,4231.540,15
21758,1771.828,1047.462,4255.464,15
21759,1195.944,1119.013,4257.707,15
21760,245.775,259.811,4248.306,15
21761,133.730,1250.491,4246.801,15
21762,133.329,3134.632,4255.383,15
21763,1021.251,2963.477,4265.808,15
21764,461.430,2119.319,4264.744,15
21765,283.123,4416.197,4262.909,15
21766,1141.327,1165.771,4271.736,15
21767,452.595,1208.648,4280.488,15
21768,512.031,3962.853,4289.803,15
21769,915.632,3052.574,4300.056,15
21770,933.302,3100.079,4297.449,15
21771,952.578,3141.998,4300.302,15
21772,444.162,4538.679,4290.752,15
21773,241.357,230.324,4298.268,15
21774,269.469,1174.524,4304.049,15
21775,343.764,1077.872,4309.139,15
21776,396.774,2921.831,4309.005,15
21777,262.240,4368.305,4310.272,15
21778,169.874,2117.846,4323.385,15
21779,71.885,2859.944,4319.546,15
21780,544.962,4447.890,4327.594,15
21781,209.631,2875.634,4330.704,15
21782,230.113,3086.468,4346.584,15
21783,214.852,244.085,4348.947,15
21784,623.674,4414.369,4351.309,15
21785,263.445,5215.988,4346.780,15
21786,673.471,2142.275,4361.153,15
21787,516.448,2187.047,4357.961,15
21788,424.885,4503.666,4363.881,15
21789,696.362,5112.072,4365.246,15
21790,589.137,3058.768,4378.528,15
21791,1894.715,2244.853,4414.274,15
21792,247.381,2188.308,4387.932,15
21793,682.708,3170.625,4395.382,15
21794,795.957,4405.220,4396.553,15
21795,1000.769,2982.877,4413.433,15
21796,158.629,2058.211,4394.921,15
21797,1059.804,2934.523,4403.148,15
21798,117.265,1393.098,4395.778,15
21799,339.748,2847.733,4401.442,15
21800,177.906,2145.429,4402.189,15
21801,129.313,4329.149,4404.490,15
21802,387.537,3070.982,4410.903,15
21803,194.371,2057.149,4422.538,15
21804,347.779,3865.646,4426.661,15
21805,365.851,2196.508,4439.073,15
21806,1497.540,2951.253,4449.083,15
21807,782.705,5047.043,4441.588,15
21808,383.923,2864.625,4446.957,15
21809,1632.877,4423.179,4457.265,15
21810,500.786,4359.893,4445.153,15
21811,1506.375,1388.081,4497.978,15
21812,438.539,1249.059,4451.446,15
21813,67.468,2314.322,4454.689,15
21814,231.317,1314.304,4458.136,15
21815,164.251,4312.959,4465.239,15
21816,701.984,4336.924,4475.638,15
21817,148.589,272.086,4471.351,15
21818,165.456,3825.512,4469.142,15
21819,201.198,2137.520,4472.764,15
21820,293.564,2070.797,4476.420,15
21821,128.510,2274.778,4477.060,15
21822,216.057,3029.787,4477.376,15
21823,77.106,2321.517,4479.919,15
21824,340.551,1281.278,4488.548,15
21825,178.709,4973.255,4482.086,15
21826,225.695,1189.390,4484.965,15
21827,840.132,4294.809,4490.860,15
21828,51.404,2005.070,4486.692,15
21829,2599.109,2217.702,4511.573,15
21830,188.347,2945.478,4494.892,15
21831,443.359,3228.523,4500.171,15
21832,298.785,3115.985,4500.529,15
21833,1265.419,1996.122,4561.253,15
21834,1997.121,2308.674,4551.262,15
21835,61.042,2906.127,4497.232,15
21836,195.174,3007.709,4510.267,15
21837,144.573,247.826,4512.637,15
21838,369.064,3430.067,4517.012,15
21839,734.112,1262.652,4522.058,15
21840,154.212,3767.901,4514.448,15
21841,248.988,3165.137,4517.552,15
21842,114.856,2027.292,4517.141,15
21843,2582.644,4365.498,4541.161,15
21844,229.310,3273.207,4523.180,15
21845,259.831,1343.357,4527.122,15
21846,1603.560,2088.793,4542.126,15
21847,624.879,4903.413,4533.079,15
21848,521.268,3529.809,4542.831,15
21849,387.939,3210.769,4546.874,15
21850,355.811,3686.302,4557.081,15
21851,263.847,1390.776,4558.393,15
21852,421.673,1422.730,4564.386,15
21853,454.202,1208.003,4564.618,15
21854,691.543,3478.504,4565.404,15
21855,2051.738,1299.926,4589.017,15
21856,1616.411,2174.568,4582.746,15
21857,383.120,2220.198,4568.642,15
21858,361.835,3541.629,4566.113,15
21859,385.931,3743.071,4576.634,15
21860,1090.726,2051.840,4587.189,15
21861,372.277,4384.312,4581.461,15
21862,275.493,2248.744,4583.267,15
21863,208.025,2623.530,4587.112,15
21864,926.073,2118.666,4601.483,15
21865,168.267,3506.131,4592.744,15
21866,449.784,4091.981,4595.851,15
21867,399.987,3670.195,4595.914,15
21868,236.940,1219.563,4606.286,15
21869,343.764,1392.217,4604.874,15
21870,366.253,4281.408,4604.398,15
21871,120.076,1414.736,4607.147,15
21872,67.066,1243.985,4610.124,15
21873,122.084,4380.401,4609.482,15
21874,833.707,4067.009,11.503,16
21875,2087.881,4160.015,16.086,16
21876,6613.432,4266.708,57.447,16
21877,3524.379,5339.875,26.595,16
21878,395.167,5409.564,5.783,16
21879,3034.436,5648.170,27.817,16
21880,2006.760,5822.631,13.289,16
21881,3611.123,6074.033,21.217,16
21882,574.278,5439.169,19.270,16
21883,2058.163,5486.139,32.767,16
21884,6611.022,5532.120,73.141,16
21885,3842.039,4090.321,84.353,16
21886,77.106,2648.923,48.162,16
21887,6468.055,5712.828,100.554,16
21888,644.155,4342.501,58.635,16
21889,614.036,2605.514,67.173,16
21890,1423.245,4168.815,76.121,16
21891,1213.614,4022.875,84.599,16
21892,1416.820,4473.580,88.971,16
21893,462.635,5793.832,78.017,16
21894,731.702,5653.391,91.172,16
21895,950.972,3605.453,98.500,16
21896,766.641,2689.350,102.701,16
21897,1021.652,4975.058,103.833,16
21898,591.145,552.459,111.976,16
21899,4842.407,4203.701,142.361,16
21900,449.784,2426.362,118.201,16
21901,2890.666,5932.999,141.505,16
21902,132.927,2575.719,120.073,16
21903,1982.262,5026.320,141.416,16
21904,1513.202,5135.760,136.750,16
21905,377.497,60.536,138.262,16
21906,1391.519,4119.175,152.109,16
21907,796.760,5484.138,151.007,16
21908,311.234,2530.271,149.818,16
21909,3563.735,2586.766,183.714,16
21910,93.973,2.408,161.502,16
21911,642.147,2686.291,175.146,16
21912,922.057,4312.267,172.098,16
21913,246.980,22.805,174.511,16
21914,67.468,2.309,185.044,16
21915,292.360,2734.053,191.451,16
21916,1099.561,3244.921,214.936,16
21917,359.827,2377.464,215.284,16
21918,411.231,2431.876,221.166,16
21919,830.896,1485.650,227.502,16
21920,1256.986,2632.516,240.663,16
21921,18374.079,2677.008,382.722,16
21922,873.465,1554.918,257.961,16
21923,11394.395,2529.113,298.674,16
21924,308.825,2740.858,253.646,16
21925,339.346,1378.737,265.830,16
21926,322.479,1454.512,264.950,16
21927,838.124,1493.947,287.645,16
21928,1611.994,2388.052,289.539,16
21929,1514.407,2629.313,286.040,16
21930,918.041,2758.150,306.807,16
21931,422.476,1436.600,303.119,16
21932,1818.814,1650.173,332.381,16
21933,51.404,2651.458,306.717,16
21934,870.252,1400.322,329.776,16
21935,256.618,1461.706,321.165,16
21936,996.754,2446.380,341.108,16
21937,560.222,1548.862,337.497,16
21938,222.884,2403.042,330.790,16
21939,563.836,1345.912,341.934,16
21940,3066.965,1564.103,402.932,16
21941,662.227,1502.442,376.716,16
21942,631.304,1632.393,375.307,16
21943,367.457,2553.504,378.259,16
21944,514.039,2441.065,383.270,16
21945,1382.283,2377.364,396.937,16
21946,331.716,1314.180,394.168,16
21947,13636.488,2514.233,498.154,16
21948,1703.959,1415.793,422.331,16
21949,626.083,2838.313,423.109,16
21950,604.799,1311.940,432.255,16
21951,2799.906,1618.218,460.673,16
21952,787.524,2409.993,431.779,16
21953,276.296,3067.350,429.805,16
21954,656.203,1361.168,433.464,16
21955,3840.433,2698.623,476.908,16
21956,801.178,1473.165,472.823,16
21957,1322.445,1401.959,493.902,16
21958,1246.946,1531.129,482.992,16
21959,392.758,1360.462,480.372,16
21960,2053.344,1302.390,519.177,16
21961,559.820,1342.729,521.169,16
21962,487.534,1427.872,525.605,16
21963,812.422,1473.752,550.723,16
21964,454.603,518.875,550.346,16
21965,205.616,2653.359,551.331,16
21966,194.371,2401.359,564.356,16
21967,185.134,1424.989,571.210,16
21968,750.175,1342.188,582.632,16
21969,404.806,442.648,584.914,16
21970,870.653,4159.882,588.841,16
21971,419.263,1290.837,595.640,16
21972,322.479,400.519,598.958,16
21973,665.439,3216.705,605.010,16
21974,778.287,880.501,604.170,16
21975,599.578,3276.856,608.846,16
21976,448.579,1443.097,618.364,16
21977,61.042,573.277,612.484,16
21978,183.528,1320.818,622.378,16
21979,95.178,1301.775,623.859,16
21980,854.590,3075.068,637.107,16
21981,4176.566,3330.169,675.207,16
21982,1059.000,3978.104,639.775,16
21983,534.922,1493.187,640.429,16
21984,422.877,1344.444,642.659,16
21985,123.289,1290.201,639.765,16
21986,14994.273,3142.776,724.280,16
21987,1777.852,1381.697,669.396,16
21988,330.913,1866.818,658.755,16
21989,984.706,3285.525,685.231,16
21990,343.764,216.135,684.494,16
21991,841.337,3048.535,687.795,16
21992,204.009,1508.484,682.423,16
21993,274.288,1454.353,693.080,16
21994,160.236,146.239,696.244,16
21995,1198.353,2956.089,715.353,16
21996,1163.816,3996.465,718.315,16
21997,209.631,351.643,713.474,16
21998,5380.140,3256.247,773.534,16
21999,121.281,4.608,726.160,16
22000,984.706,3347.372,738.496,16
22001,263.847,131.132,737.818,16
22002,93.170,74.199,738.517,16
22003,175.898,159.035,751.367,16
22004,4372.945,33.330,801.262,16
22005,437.335,862.094,755.119,16
22006,220.474,106.044,759.942,16
22007,1616.010,1389.607,780.410,16
22008,148.589,197.063,770.313,16
22009,398.782,3145.594,779.419,16
22010,143.770,132.639,781.291,16
22011,575.884,269.884,787.745,16
22012,375.891,107.970,790.402,16
22013,102.808,4414.449,795.944,16
22014,615.240,3167.861,802.642,16
22015,369.465,436.722,801.303,16
22016,145.377,133.141,804.471,16
22017,123.691,176.072,801.641,16
22018,1011.612,3833.550,829.436,16
22019,257.019,3875.792,820.786,16
22020,2838.458,85.720,865.996,16
22021,1289.916,179.896,834.847,16
22022,200.796,1335.144,832.402,16
22023,12591.543,4008.048,935.543,16
22024,326.495,259.334,846.274,16
22025,1047.354,4360.494,860.124,16
22026,542.552,1403.225,864.621,16
22027,14837.652,3833.933,934.934,16
22028,1459.389,4036.830,877.676,16
22029,873.866,4568.851,868.262,16
22030,4182.188,166.579,903.830,16
22031,212.443,398.797,866.566,16
22032,466.249,238.999,874.070,16
22033,807.202,1475.198,894.433,16
22034,591.948,16.404,903.651,16
22035,3626.384,245.187,966.843,16
22036,118.871,2221.825,902.477,16
22037,77.106,4087.030,903.253,16
22038,731.301,3339.880,915.997,16
22039,212.041,649.844,928.294,16
22040,693.149,84.586,948.467,16
22041,273.083,152.885,947.350,16
22042,599.177,2805.676,953.320,16
22043,2689.468,3939.467,972.630,16
22044,4863.290,41.295,1031.794,16
22045,1063.820,111.839,972.938,16
22046,371.473,525.014,978.871,16
22047,973.461,193.281,994.340,16
22048,838.124,4129.258,1004.376,16
22049,547.773,147.826,1012.386,16
22050,609.618,3912.281,1028.979,16
22051,298.785,5.536,1037.464,16
22052,1460.593,3962.256,1053.529,16
22053,233.325,143.489,1044.430,16
22054,710.016,3814.018,1050.039,16
22055,2242.093,4061.889,1057.790,16
22056,269.469,98.745,1053.347,16
22057,767.042,2655.160,1059.878,16
22058,491.951,901.168,1064.547,16
22059,2246.109,3924.356,1088.831,16
22060,77.106,4940.431,1057.034,16
22061,341.756,3990.862,1073.889,16
22062,51.404,4937.896,1067.174,16
22063,1298.350,21.300,1111.566,16
22064,1922.425,4025.892,1114.078,16
22065,416.452,250.848,1115.545,16
22066,634.517,3883.013,1118.218,16
22067,1252.167,209.728,1124.732,16
22068,1735.684,5333.018,1137.696,16
22069,461.832,44.333,1139.670,16
22070,822.462,278.622,1160.108,16
22071,2109.969,134.198,1194.111,16
22072,781.500,4052.854,1168.005,16
22073,519.661,809.749,1172.989,16
22074,670.259,199.330,1181.768,16
22075,3378.601,5694.046,1211.312,16
22076,888.323,79.567,1210.851,16
22077,3528.797,5783.347,1238.451,16
22078,504.401,5919.208,1224.466,16
22079,157.826,229.104,1221.731,16
22080,2576.620,213.497,1258.329,16
22081,51.404,15.209,1219.265,16
22082,1074.261,3572.688,1236.002,16
22083,503.196,2281.942,1233.371,16
22084,4462.098,29.888,1391.848,16
22085,961.413,5868.279,1253.701,16
22086,5600.614,5982.752,1290.076,16
22087,1298.350,123.838,1257.533,16
22088,291.155,325.396,1257.786,16
22089,583.113,32.550,1266.310,16
22090,262.240,155.229,1270.375,16
22091,3230.815,5845.449,1306.506,16
22092,261.035,182.451,1277.203,16
22093,1763.796,3300.766,1289.391,16
22094,215.254,73.363,1286.120,16
22095,4084.200,6096.982,1314.939,16
22096,407.215,44.312,1299.673,16
22097,373.080,281.776,1303.673,16
22098,186.741,240.178,1300.906,16
22099,206.017,350.773,1302.445,16
22100,136.943,384.817,1299.064,16
22101,2061.778,5755.955,1327.483,16
22102,515.244,194.461,1313.989,16
22103,565.443,6144.948,1347.390,16
22104,3161.339,92.992,1363.641,16
22105,916.033,325.186,1360.940,16
22106,3441.651,5887.209,1370.884,16
22107,578.695,161.205,1366.835,16
22108,995.950,267.177,1386.511,16
22109,1226.465,6071.536,1393.335,16
22110,3410.327,6001.539,1424.856,16
22111,327.700,6131.514,1399.786,16
22112,840.132,87.739,1416.380,16
22113,226.498,315.553,1415.660,16
22114,359.827,5892.088,1414.449,16
22115,240.956,6168.044,1413.878,16
22116,219.270,197.257,1426.140,16
22117,203.608,156.864,1427.670,16
22118,500.786,553.432,1432.865,16
22119,197.985,106.999,1442.690,16
22120,220.474,189.801,1444.639,16
22121,310.431,171.646,1458.399,16
22122,930.089,213.299,1479.058,16
22123,565.443,6049.314,1474.363,16
22124,292.360,2508.534,1477.374,16
22125,427.295,3814.951,1490.058,16
22126,77.106,6108.154,1487.959,16
22127,144.573,1920.476,1556.450,16
22128,7262.406,1749.223,1703.034,16
22129,291.155,2583.068,1614.590,16
22130,184.331,942.004,1621.638,16
22131,189.552,2238.019,1625.277,16
22132,222.482,1879.361,1641.115,16
22133,721.662,3939.214,1653.785,16
22134,9033.430,1942.074,1768.854,16
22135,1366.219,3672.195,1671.081,16
22136,1036.511,3770.325,1684.941,16
22137,224.892,1588.991,1669.890,16
22138,1447.341,3926.610,1713.202,16
22139,2907.934,3747.423,1738.446,16
22140,881.095,3675.373,1716.573,16
22141,1888.290,1847.935,1743.481,16
22142,579.900,3573.786,1729.405,16
22143,446.571,3876.670,1737.980,16
22144,1145.343,3609.657,1766.668,16
22145,253.807,1688.955,1774.558,16
22146,561.025,3908.608,1779.904,16
22147,413.239,1811.616,1780.894,16
22148,12608.410,1818.394,1843.104,16
22149,126.502,3859.369,1782.525,16
22150,377.096,1922.676,1788.800,16
22151,922.860,3647.584,1797.010,16
22152,523.677,1692.398,1801.753,16
22153,2248.519,3520.585,1823.415,16
